Timestamp,Soil_Moisture_Smart,Soil_Moisture_Dumb,Event_Log,Water_Event_Reason,Water_Used_L
2025-12-28 14:11:34,79.43,0,WATER_DUMB_EVENT,48 hours passed on dumb,1.0
2025-12-28 14:11:34,74.59,89.16,Routine Check,,
2025-12-28 14:11:35,74.46,86.32,Routine Check,,
2025-12-28 14:11:35,70.13,85.1,Routine Check,,
2025-12-28 14:11:36,69.72,83.79,Routine Check,,
2025-12-28 14:11:36,68.2,80.27,Routine Check,,
2025-12-28 14:11:37,66.18,78.77,Routine Check,,
2025-12-28 14:11:37,62.75,77.99,Routine Check,,
2025-12-28 14:11:38,61.78,77.4,Routine Check,,
2025-12-28 14:11:38,61.42,73.69,Routine Check,,
2025-12-28 14:11:39,59.25,72.07,Routine Check,,
2025-12-28 14:11:39,56.64,68.75,Routine Check,,
2025-12-28 14:11:40,55.5,66.66,Routine Check,,
2025-12-28 14:11:40,54.62,63.68,Routine Check,,
2025-12-28 14:11:41,50.54,63.15,Routine Check,,
2025-12-28 14:11:41,46.24,60.03,Routine Check,,
2025-12-28 14:11:42,42.78,55.13,Routine Check,,
2025-12-28 14:11:42,42.0,51.17,Routine Check,,
2025-12-28 14:11:43,41.85,46.6,Routine Check,,
2025-12-28 14:11:45,37.6,43.12,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 14:11:46,87.06,41.93,Routine Check,,
2025-12-28 14:11:46,82.8,39.01,Routine Check,,
2025-12-28 14:11:47,78.76,37.85,Routine Check,,
2025-12-28 14:11:47,74.27,35.85,Routine Check,,
2025-12-28 14:11:48,73.44,31.8,Routine Check,,
2025-12-28 14:11:48,71.43,28.49,Routine Check,,
2025-12-28 14:11:49,70.63,26.78,Routine Check,,
2025-12-28 14:11:49,68.53,23.85,Routine Check,,
2025-12-28 14:11:50,67.4,23.47,Routine Check,,
2025-12-28 14:11:50,62.91,18.9,Routine Check,,
2025-12-28 14:11:51,58.31,17.51,Routine Check,,
2025-12-28 14:11:51,54.92,12.95,Routine Check,,
2025-12-28 14:11:52,53.82,11.07,Routine Check,,
2025-12-28 14:11:52,50.98,6.66,Routine Check,,
2025-12-28 14:11:53,48.06,6.13,Routine Check,,
2025-12-28 14:11:53,44.72,4.34,Routine Check,,
2025-12-28 14:11:54,44.62,3.13,Routine Check,,
2025-12-28 14:11:54,42.74,0,Routine Check,,
2025-12-28 14:11:55,41.01,0,Routine Check,,
2025-12-28 14:11:57,39.33,0,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 14:11:58,85.44,0,Routine Check,,
2025-12-28 14:11:58,80.79,0,Routine Check,,
2025-12-28 14:11:59,78.58,0,Routine Check,,
2025-12-28 14:11:59,77.49,0,Routine Check,,
2025-12-28 14:12:00,76.3,0,Routine Check,,
2025-12-28 14:12:00,74.85,0,Routine Check,,
2025-12-28 14:12:01,69.9,0,Routine Check,,
2025-12-28 14:12:01,68.03,0,Routine Check,,
2025-12-28 14:12:02,65.45,0,Routine Check,,
2025-12-28 14:12:02,62.27,0,Routine Check,,
2025-12-28 14:12:03,57.5,0,Routine Check,,
2025-12-28 14:12:03,53.94,0,Routine Check,,
2025-12-28 14:12:04,51.25,0,Routine Check,,
2025-12-28 14:12:04,46.4,0,Routine Check,,
2025-12-28 14:12:05,44.38,0,Routine Check,,
2025-12-28 14:12:05,43.94,0,Routine Check,,
2025-12-28 14:12:06,43.63,0,Routine Check,,
2025-12-28 14:12:06,41.78,0,Routine Check,,
2025-12-28 14:12:09,39.71,0,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 14:12:09,87.34,0,Routine Check,,
2025-12-28 14:12:10,83.12,0,Routine Check,,
2025-12-28 14:12:10,81.91,0,Routine Check,,
2025-12-28 14:12:11,79.23,0,Routine Check,,
2025-12-28 14:12:11,77.52,0,Routine Check,,
2025-12-28 14:12:12,72.54,0,Routine Check,,
2025-12-28 14:12:12,70.42,0,Routine Check,,
2025-12-28 14:12:13,69.69,0,Routine Check,,
2025-12-28 14:12:13,67.73,0,Routine Check,,
2025-12-28 14:12:14,64.73,0,Routine Check,,
2025-12-28 14:12:14,62.58,0,Routine Check,,
2025-12-28 14:12:15,59.38,0,Routine Check,,
2025-12-28 14:12:15,54.82,0,Routine Check,,
2025-12-28 14:12:16,52.59,0,Routine Check,,
2025-12-28 14:12:16,48.81,0,Routine Check,,
2025-12-28 14:12:17,45.96,0,Routine Check,,
2025-12-28 14:12:17,45.28,0,Routine Check,,
2025-12-28 14:12:18,42.09,0,Routine Check,,
2025-12-28 14:12:22,38.6,0,WATER_SMART_EVENT; WATER_DUMB_EVENT,moisture too low on smart; 48 hours passed on dumb,1.0
2025-12-28 14:12:23,85.17,85.08,Routine Check,,
2025-12-28 14:12:23,84.55,84.74,Routine Check,,
2025-12-28 14:12:24,84.44,81.33,Routine Check,,
2025-12-28 14:12:24,84.13,79.4,Routine Check,,
2025-12-28 14:12:25,80.29,75.5,Routine Check,,
2025-12-28 14:12:25,80.25,71.53,Routine Check,,
2025-12-28 14:12:26,76.05,68.15,Routine Check,,
2025-12-28 14:12:26,74.58,65.86,Routine Check,,
2025-12-28 14:12:27,70.62,63.88,Routine Check,,
2025-12-28 14:12:27,67.01,63.37,Routine Check,,
2025-12-28 14:12:28,66.02,61.35,Routine Check,,
2025-12-28 14:12:28,64.12,58.53,Routine Check,,
2025-12-28 14:12:29,62.82,57.68,Routine Check,,
2025-12-28 14:12:29,58.83,55.37,Routine Check,,
2025-12-28 14:12:30,54.47,52.4,Routine Check,,
2025-12-28 14:12:30,50.65,50.25,Routine Check,,
2025-12-28 14:12:31,50.0,45.36,Routine Check,,
2025-12-28 14:12:31,49.66,40.56,Routine Check,,
2025-12-28 14:12:32,48.82,40.13,Routine Check,,
2025-12-28 14:12:32,44.14,35.61,Routine Check,,
2025-12-28 14:12:33,43.67,34.31,Routine Check,,
2025-12-28 14:12:33,41.53,30.9,Routine Check,,
2025-12-28 14:12:34,40.93,29.6,Routine Check,,
2025-12-28 14:12:36,36.56,26.68,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 14:12:37,89.48,21.71,Routine Check,,
2025-12-28 14:12:37,87.12,17.65,Routine Check,,
2025-12-28 14:12:38,87.07,17.51,Routine Check,,
2025-12-28 14:12:38,82.34,13.58,Routine Check,,
2025-12-28 14:12:39,81.08,10.88,Routine Check,,
2025-12-28 14:12:39,80.88,9.26,Routine Check,,
2025-12-28 14:12:40,80.43,5.7,Routine Check,,
2025-12-28 14:12:40,79.16,5.19,Routine Check,,
2025-12-28 14:12:41,76.17,1.98,Routine Check,,
2025-12-28 14:12:41,74.93,0,Routine Check,,
2025-12-28 14:12:42,71.32,0,Routine Check,,
2025-12-28 14:12:42,67.06,0,Routine Check,,
2025-12-28 14:12:43,66.9,0,Routine Check,,
2025-12-28 14:12:43,65.75,0,Routine Check,,
2025-12-28 14:12:44,61.23,0,Routine Check,,
2025-12-28 14:12:44,58.21,0,Routine Check,,
2025-12-28 14:12:45,57.41,0,Routine Check,,
2025-12-28 14:12:45,55.44,0,Routine Check,,
2025-12-28 14:12:46,52.46,0,Routine Check,,
2025-12-28 14:12:46,48.32,0,Routine Check,,
2025-12-28 14:12:47,45.02,0,Routine Check,,
2025-12-28 14:12:47,41.8,0,Routine Check,,
2025-12-28 14:12:48,40.26,0,Routine Check,,
2025-12-28 14:12:50,39.39,0,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 14:12:51,88.02,0,Routine Check,,
2025-12-28 14:12:51,86.91,0,Routine Check,,
2025-12-28 14:12:52,83.03,0,Routine Check,,
2025-12-28 14:12:52,81.39,0,Routine Check,,
2025-12-28 14:12:53,79.76,0,Routine Check,,
2025-12-28 14:12:53,77.81,0,Routine Check,,
2025-12-28 14:12:54,73.47,0,Routine Check,,
2025-12-28 14:12:54,73.38,0,Routine Check,,
2025-12-28 14:12:55,72.29,0,Routine Check,,
2025-12-28 14:12:55,70.75,0,Routine Check,,
2025-12-28 14:12:56,66.41,0,Routine Check,,
2025-12-28 14:12:56,65.48,0,Routine Check,,
2025-12-28 14:12:57,64.91,0,Routine Check,,
2025-12-28 14:12:57,61.34,0,Routine Check,,
2025-12-28 14:12:58,59.05,0,Routine Check,,
2025-12-28 14:12:58,55.19,0,Routine Check,,
2025-12-28 14:12:59,52.93,0,Routine Check,,
2025-12-28 14:12:59,51.99,0,Routine Check,,
2025-12-28 14:13:00,48.59,0,Routine Check,,
2025-12-28 14:13:00,46.55,0,Routine Check,,
2025-12-28 14:13:01,43.34,0,Routine Check,,
2025-12-28 14:13:01,40.56,0,Routine Check,,
2025-12-28 14:13:04,39.05,0,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 14:13:04,88.9,0,Routine Check,,
2025-12-28 14:13:05,88.38,0,Routine Check,,
2025-12-28 14:13:05,84.71,0,Routine Check,,
2025-12-28 14:13:06,84.57,0,Routine Check,,
2025-12-28 14:13:06,80.29,0,Routine Check,,
2025-12-28 14:13:07,79.45,0,Routine Check,,
2025-12-28 14:13:07,76.53,0,Routine Check,,
2025-12-28 14:13:08,74.41,0,Routine Check,,
2025-12-28 14:13:10,73.84,0,WATER_DUMB_EVENT,48 hours passed on dumb,1.0
2025-12-28 14:13:11,69.17,87.74,Routine Check,,
2025-12-28 14:13:11,67.82,85.67,Routine Check,,
2025-12-28 14:13:12,67.21,85.39,Routine Check,,
2025-12-28 14:13:12,62.74,84.62,Routine Check,,
2025-12-28 14:13:13,62.08,81.95,Routine Check,,
2025-12-28 14:13:13,62.0,80.51,Routine Check,,
2025-12-28 14:13:14,61.14,77.54,Routine Check,,
2025-12-28 14:13:14,57.75,74.9,Routine Check,,
2025-12-28 14:13:15,54.89,70.47,Routine Check,,
2025-12-28 14:13:15,52.35,67.21,Routine Check,,
2025-12-28 14:13:16,51.33,64.93,Routine Check,,
2025-12-28 14:13:16,47.31,61.33,Routine Check,,
2025-12-28 14:13:17,46.39,58.92,Routine Check,,
2025-12-28 14:13:17,41.73,57.78,Routine Check,,
2025-12-28 14:13:20,37.53,54.51,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 14:13:20,85.66,54.17,Routine Check,,
2025-12-28 14:13:21,82.69,53.57,Routine Check,,
2025-12-28 14:13:21,78.25,53.4,Routine Check,,
2025-12-28 14:13:22,76.29,51.79,Routine Check,,
2025-12-28 14:13:22,75.23,51.67,Routine Check,,
2025-12-28 14:13:23,72.19,49.77,Routine Check,,
2025-12-28 14:13:23,69.63,48.46,Routine Check,,
2025-12-28 14:13:24,69.39,45.38,Routine Check,,
2025-12-28 14:13:24,67.33,44.58,Routine Check,,
2025-12-28 14:13:25,64.05,43.92,Routine Check,,
2025-12-28 14:13:25,59.11,39.62,Routine Check,,
2025-12-28 14:13:26,55.7,35.27,Routine Check,,
2025-12-28 14:13:26,52.86,32.92,Routine Check,,
2025-12-28 14:13:27,50.24,31.24,Routine Check,,
2025-12-28 14:13:27,45.3,28.61,Routine Check,,
2025-12-28 14:13:28,41.83,25.91,Routine Check,,
2025-12-28 14:13:28,40.03,22.47,Routine Check,,
2025-12-28 14:13:31,38.61,21.08,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 14:13:31,85.46,20.65,Routine Check,,
2025-12-28 14:13:32,84.69,16.89,Routine Check,,
2025-12-28 14:13:32,81.42,12.65,Routine Check,,
2025-12-28 14:13:33,76.65,9.09,Routine Check,,
2025-12-28 14:13:33,72.12,7.46,Routine Check,,
2025-12-28 14:13:34,68.04,3.98,Routine Check,,
2025-12-28 14:13:34,65.24,0.5,Routine Check,,
2025-12-28 14:13:35,65.23,0,Routine Check,,
2025-12-28 14:13:35,60.31,0,Routine Check,,
2025-12-28 14:13:36,57.97,0,Routine Check,,
2025-12-28 14:13:36,56.41,0,Routine Check,,
2025-12-28 14:13:37,54.86,0,Routine Check,,
2025-12-28 14:13:37,52.8,0,Routine Check,,
2025-12-28 14:13:38,50.91,0,Routine Check,,
2025-12-28 14:13:38,49.01,0,Routine Check,,
2025-12-28 14:13:39,45.15,0,Routine Check,,
2025-12-28 14:13:39,40.89,0,Routine Check,,
2025-12-28 14:13:42,38.22,0,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 14:13:42,87.74,0,Routine Check,,
2025-12-28 14:13:43,83.21,0,Routine Check,,
2025-12-28 14:13:43,81.43,0,Routine Check,,
2025-12-28 14:13:44,78.32,0,Routine Check,,
2025-12-28 14:13:44,73.36,0,Routine Check,,
2025-12-28 14:13:45,71.89,0,Routine Check,,
2025-12-28 14:13:45,67.92,0,Routine Check,,
2025-12-28 14:13:46,65.32,0,Routine Check,,
2025-12-28 14:13:46,62.33,0,Routine Check,,
2025-12-28 14:13:47,58.08,0,Routine Check,,
2025-12-28 14:13:47,54.67,0,Routine Check,,
2025-12-28 14:13:48,53.61,0,Routine Check,,
2025-12-28 14:13:48,50.29,0,Routine Check,,
2025-12-28 14:13:49,46.44,0,Routine Check,,
2025-12-28 14:13:49,44.69,0,Routine Check,,
2025-12-28 14:13:50,40.06,0,Routine Check,,
2025-12-28 14:13:52,37.36,0,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 14:13:53,88.42,0,Routine Check,,
2025-12-28 14:13:53,84.25,0,Routine Check,,
2025-12-28 14:13:54,82.83,0,Routine Check,,
2025-12-28 14:13:54,79.8,0,Routine Check,,
2025-12-28 14:13:55,79.45,0,Routine Check,,
2025-12-28 14:13:55,77.85,0,Routine Check,,
2025-12-28 14:13:56,76.79,0,Routine Check,,
2025-12-28 14:13:58,74.39,0,WATER_DUMB_EVENT,48 hours passed on dumb,1.0
2025-12-28 14:13:59,70.53,87.06,Routine Check,,
2025-12-28 14:13:59,66.72,85.53,Routine Check,,
2025-12-28 14:14:00,64.37,84.14,Routine Check,,
2025-12-28 14:14:00,60.22,80.0,Routine Check,,
2025-12-28 14:14:01,59.17,79.79,Routine Check,,
2025-12-28 14:14:01,59.01,75.83,Routine Check,,
2025-12-28 14:14:02,54.22,75.5,Routine Check,,
2025-12-28 14:14:02,50.94,72.06,Routine Check,,
2025-12-28 14:14:03,47.3,69.79,Routine Check,,
2025-12-28 14:14:03,45.52,67.9,Routine Check,,
2025-12-28 14:14:04,43.93,64.49,Routine Check,,
2025-12-28 14:14:04,41.54,63.78,Routine Check,,
2025-12-28 14:14:07,37.11,61.53,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 14:14:07,86.88,61.16,Routine Check,,
2025-12-28 14:14:08,84.06,61.04,Routine Check,,
2025-12-28 14:14:08,79.81,57.29,Routine Check,,
2025-12-28 14:14:09,75.47,56.39,Routine Check,,
2025-12-28 14:14:09,70.52,51.53,Routine Check,,
2025-12-28 14:14:10,69.45,50.39,Routine Check,,
2025-12-28 14:14:10,65.69,47.62,Routine Check,,
2025-12-28 14:14:11,65.45,44.55,Routine Check,,
2025-12-28 14:14:11,63.86,40.98,Routine Check,,
2025-12-28 14:14:12,59.3,40.64,Routine Check,,
2025-12-28 14:14:12,54.92,39.74,Routine Check,,
2025-12-28 14:14:13,51.85,39.04,Routine Check,,
2025-12-28 14:14:13,48.35,34.18,Routine Check,,
2025-12-28 14:14:14,44.66,31.08,Routine Check,,
2025-12-28 14:14:14,42.2,27.41,Routine Check,,
2025-12-28 14:14:17,39.83,25.77,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 14:14:17,86.19,24.18,Routine Check,,
2025-12-28 14:14:18,83.63,23.3,Routine Check,,
2025-12-28 14:14:18,82.41,21.29,Routine Check,,
2025-12-28 14:14:19,81.24,20.86,Routine Check,,
2025-12-28 14:14:19,79.67,16.24,Routine Check,,
2025-12-28 14:14:20,77.16,12.45,Routine Check,,
2025-12-28 14:14:20,76.62,8.26,Routine Check,,
2025-12-28 14:14:21,75.05,6.43,Routine Check,,
2025-12-28 14:14:21,74.1,3.65,Routine Check,,
2025-12-28 14:14:22,69.25,1.18,Routine Check,,
2025-12-28 14:14:22,67.89,0.91,Routine Check,,
2025-12-28 14:14:23,63.75,0.2,Routine Check,,
2025-12-28 14:14:23,63.11,0,Routine Check,,
2025-12-28 14:14:24,62.98,0,Routine Check,,
2025-12-28 14:14:24,61.63,0,Routine Check,,
2025-12-28 14:14:25,61.23,0,Routine Check,,
2025-12-28 14:14:25,57.26,0,Routine Check,,
2025-12-28 14:14:26,54.96,0,Routine Check,,
2025-12-28 14:14:26,53.98,0,Routine Check,,
2025-12-28 14:14:27,51.71,0,Routine Check,,
2025-12-28 14:14:27,49.39,0,Routine Check,,
2025-12-28 14:14:28,49.19,0,Routine Check,,
2025-12-28 14:14:28,44.26,0,Routine Check,,
2025-12-28 14:14:29,43.38,0,Routine Check,,
2025-12-28 14:14:31,39.14,0,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 14:14:32,85.34,0,Routine Check,,
2025-12-28 14:14:32,81.95,0,Routine Check,,
2025-12-28 14:14:33,80.07,0,Routine Check,,
2025-12-28 14:14:33,77.33,0,Routine Check,,
2025-12-28 14:14:34,76.12,0,Routine Check,,
2025-12-28 14:14:34,75.71,0,Routine Check,,
2025-12-28 14:14:35,75.68,0,Routine Check,,
2025-12-28 14:14:35,71.52,0,Routine Check,,
2025-12-28 14:14:36,68.05,0,Routine Check,,
2025-12-28 14:14:36,64.44,0,Routine Check,,
2025-12-28 14:14:37,61.16,0,Routine Check,,
2025-12-28 14:14:37,57.68,0,Routine Check,,
2025-12-28 14:14:38,54.78,0,Routine Check,,
2025-12-28 14:14:38,54.55,0,Routine Check,,
2025-12-28 14:14:39,54.35,0,Routine Check,,
2025-12-28 14:14:39,53.02,0,Routine Check,,
2025-12-28 14:14:40,49.05,0,Routine Check,,
2025-12-28 14:14:40,47.1,0,Routine Check,,
2025-12-28 14:14:41,42.79,0,Routine Check,,
2025-12-28 14:14:41,40.74,0,Routine Check,,
2025-12-28 14:14:44,36.5,0,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 14:14:46,85.4,0,WATER_DUMB_EVENT,48 hours passed on dumb,1.0
2025-12-28 14:14:47,83.81,88.94,Routine Check,,
2025-12-28 14:14:47,79.0,84.6,Routine Check,,
2025-12-28 14:14:48,78.93,84.54,Routine Check,,
2025-12-28 14:14:48,77.76,81.81,Routine Check,,
2025-12-28 14:14:49,77.08,76.82,Routine Check,,
2025-12-28 14:14:49,73.28,75.04,Routine Check,,
2025-12-28 14:14:50,71.02,73.64,Routine Check,,
2025-12-28 14:14:50,66.89,72.47,Routine Check,,
2025-12-28 14:14:51,62.25,69.34,Routine Check,,
2025-12-28 14:14:51,61.86,68.33,Routine Check,,
2025-12-28 14:14:52,58.76,67.3,Routine Check,,
2025-12-28 14:14:52,56.76,66.9,Routine Check,,
2025-12-28 14:14:53,53.02,64.47,Routine Check,,
2025-12-28 14:14:53,49.75,63.49,Routine Check,,
2025-12-28 14:14:54,47.87,58.52,Routine Check,,
2025-12-28 14:14:54,46.8,57.37,Routine Check,,
2025-12-28 14:14:55,44.19,53.13,Routine Check,,
2025-12-28 14:14:57,39.78,48.96,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 14:14:58,86.02,44.08,Routine Check,,
2025-12-28 14:14:58,83.0,40.12,Routine Check,,
2025-12-28 14:14:59,79.04,35.18,Routine Check,,
2025-12-28 14:14:59,77.71,32.6,Routine Check,,
2025-12-28 14:15:00,75.99,30.78,Routine Check,,
2025-12-28 14:15:00,74.99,27.81,Routine Check,,
2025-12-28 14:15:01,72.37,27.62,Routine Check,,
2025-12-28 14:15:01,68.96,23.26,Routine Check,,
2025-12-28 14:15:02,67.63,23.25,Routine Check,,
2025-12-28 14:15:02,64.67,21.75,Routine Check,,
2025-12-28 14:15:03,64.04,18.19,Routine Check,,
2025-12-28 14:15:03,63.46,16.51,Routine Check,,
2025-12-28 14:15:04,62.62,12.91,Routine Check,,
2025-12-28 14:15:04,61.28,10.27,Routine Check,,
2025-12-28 14:15:05,56.51,5.45,Routine Check,,
2025-12-28 14:15:05,55.03,3.93,Routine Check,,
2025-12-28 14:15:06,51.68,3.21,Routine Check,,
2025-12-28 14:15:06,49.91,0,Routine Check,,
2025-12-28 14:15:07,46.05,0,Routine Check,,
2025-12-28 14:15:07,43.09,0,Routine Check,,
2025-12-28 14:15:08,41.82,0,Routine Check,,
2025-12-28 14:15:08,40.08,0,Routine Check,,
2025-12-28 14:15:11,39.08,0,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 14:15:11,89.08,0,Routine Check,,
2025-12-28 14:15:12,87.55,0,Routine Check,,
2025-12-28 14:15:12,83.46,0,Routine Check,,
2025-12-28 14:15:13,82.73,0,Routine Check,,
2025-12-28 14:15:13,79.83,0,Routine Check,,
2025-12-28 14:15:14,77.98,0,Routine Check,,
2025-12-28 14:15:14,73.44,0,Routine Check,,
2025-12-28 14:15:15,70.6,0,Routine Check,,
2025-12-28 14:15:15,68.72,0,Routine Check,,
2025-12-28 14:15:16,65.54,0,Routine Check,,
2025-12-28 14:15:16,63.54,0,Routine Check,,
2025-12-28 14:15:17,62.12,0,Routine Check,,
2025-12-28 14:15:17,58.85,0,Routine Check,,
2025-12-28 14:15:18,58.47,0,Routine Check,,
2025-12-28 14:15:18,54.93,0,Routine Check,,
2025-12-28 14:15:19,54.4,0,Routine Check,,
2025-12-28 14:15:19,50.35,0,Routine Check,,
2025-12-28 14:15:20,45.56,0,Routine Check,,
2025-12-28 14:15:20,41.25,0,Routine Check,,
2025-12-28 14:15:23,37.56,0,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 14:15:23,85.2,0,Routine Check,,
2025-12-28 14:15:24,82.09,0,Routine Check,,
2025-12-28 14:15:24,77.2,0,Routine Check,,
2025-12-28 14:15:25,74.36,0,Routine Check,,
2025-12-28 14:15:25,71.99,0,Routine Check,,
2025-12-28 14:15:26,68.74,0,Routine Check,,
2025-12-28 14:15:26,66.28,0,Routine Check,,
2025-12-28 14:15:27,65.38,0,Routine Check,,
2025-12-28 14:15:27,63.09,0,Routine Check,,
2025-12-28 14:15:28,61.81,0,Routine Check,,
2025-12-28 14:15:28,60.92,0,Routine Check,,
2025-12-28 14:15:29,60.08,0,Routine Check,,
2025-12-28 14:15:29,58.27,0,Routine Check,,
2025-12-28 14:15:30,53.73,0,Routine Check,,
2025-12-28 14:15:30,50.31,0,Routine Check,,
2025-12-28 14:15:31,49.23,0,Routine Check,,
2025-12-28 14:15:31,46.45,0,Routine Check,,
2025-12-28 14:15:32,44.79,0,Routine Check,,
2025-12-28 14:15:34,42.53,0,WATER_DUMB_EVENT,48 hours passed on dumb,1.0
2025-12-28 14:15:37,38.6,85.84,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 14:15:37,89.44,81.06,Routine Check,,
2025-12-28 14:15:38,87.61,78.79,Routine Check,,
2025-12-28 14:15:38,84.7,74.46,Routine Check,,
2025-12-28 14:15:39,80.69,70.79,Routine Check,,
2025-12-28 14:15:39,78.27,67.94,Routine Check,,
2025-12-28 14:15:40,75.43,64.7,Routine Check,,
2025-12-28 14:15:40,72.89,61.68,Routine Check,,
2025-12-28 14:15:41,71.68,61.6,Routine Check,,
2025-12-28 14:15:41,66.7,58.26,Routine Check,,
2025-12-28 14:15:42,62.6,57.85,Routine Check,,
2025-12-28 14:15:42,58.95,56.23,Routine Check,,
2025-12-28 14:15:43,55.39,51.64,Routine Check,,
2025-12-28 14:15:43,54.52,48.64,Routine Check,,
2025-12-28 14:15:44,49.68,44.54,Routine Check,,
2025-12-28 14:15:44,49.13,43.72,Routine Check,,
2025-12-28 14:15:45,45.11,39.71,Routine Check,,
2025-12-28 14:15:45,40.35,39.23,Routine Check,,
2025-12-28 14:15:48,37.57,36.33,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 14:15:48,86.42,31.62,Routine Check,,
2025-12-28 14:15:49,83.91,27.08,Routine Check,,
2025-12-28 14:15:49,83.17,22.13,Routine Check,,
2025-12-28 14:15:50,79.49,21.06,Routine Check,,
2025-12-28 14:15:50,74.51,17.51,Routine Check,,
2025-12-28 14:15:51,72.78,17.0,Routine Check,,
2025-12-28 14:15:51,71.5,15.76,Routine Check,,
2025-12-28 14:15:52,69.84,14.79,Routine Check,,
2025-12-28 14:15:52,67.23,13.91,Routine Check,,
2025-12-28 14:15:53,66.72,12.25,Routine Check,,
2025-12-28 14:15:53,65.89,7.5,Routine Check,,
2025-12-28 14:15:54,63.62,2.71,Routine Check,,
2025-12-28 14:15:54,61.15,0,Routine Check,,
2025-12-28 14:15:55,60.16,0,Routine Check,,
2025-12-28 14:15:55,58.95,0,Routine Check,,
2025-12-28 14:15:56,55.71,0,Routine Check,,
2025-12-28 14:15:56,54.18,0,Routine Check,,
2025-12-28 14:15:57,52.29,0,Routine Check,,
2025-12-28 14:15:57,50.09,0,Routine Check,,
2025-12-28 14:15:58,49.65,0,Routine Check,,
2025-12-28 14:15:58,47.48,0,Routine Check,,
2025-12-28 14:15:59,45.07,0,Routine Check,,
2025-12-28 14:15:59,41.08,0,Routine Check,,
2025-12-28 14:16:02,39.64,0,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 14:16:02,88.34,0,Routine Check,,
2025-12-28 14:16:03,87.76,0,Routine Check,,
2025-12-28 14:16:03,83.95,0,Routine Check,,
2025-12-28 14:16:04,82.51,0,Routine Check,,
2025-12-28 14:16:04,82.38,0,Routine Check,,
2025-12-28 14:16:05,79.01,0,Routine Check,,
2025-12-28 14:16:05,78.62,0,Routine Check,,
2025-12-28 14:16:06,78.59,0,Routine Check,,
2025-12-28 14:16:06,74.85,0,Routine Check,,
2025-12-28 14:16:07,70.23,0,Routine Check,,
2025-12-28 14:16:07,67.18,0,Routine Check,,
2025-12-28 14:16:08,64.62,0,Routine Check,,
2025-12-28 14:16:08,62.72,0,Routine Check,,
2025-12-28 14:16:09,58.08,0,Routine Check,,
2025-12-28 14:16:09,53.66,0,Routine Check,,
2025-12-28 14:16:10,50.92,0,Routine Check,,
2025-12-28 14:16:10,47.72,0,Routine Check,,
2025-12-28 14:16:11,46.17,0,Routine Check,,
2025-12-28 14:16:11,44.2,0,Routine Check,,
2025-12-28 14:16:12,41.03,0,Routine Check,,
2025-12-28 14:16:14,36.17,0,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 14:16:15,86.03,0,Routine Check,,
2025-12-28 14:16:15,85.28,0,Routine Check,,
2025-12-28 14:16:16,83.99,0,Routine Check,,
2025-12-28 14:16:16,80.54,0,Routine Check,,
2025-12-28 14:16:17,76.37,0,Routine Check,,
2025-12-28 14:16:17,74.85,0,Routine Check,,
2025-12-28 14:16:18,74.21,0,Routine Check,,
2025-12-28 14:16:18,69.91,0,Routine Check,,
2025-12-28 14:16:19,66.16,0,Routine Check,,
2025-12-28 14:16:19,63.01,0,Routine Check,,
2025-12-28 14:16:20,59.72,0,Routine Check,,
2025-12-28 14:16:22,57.84,0,WATER_DUMB_EVENT,48 hours passed on dumb,1.0
2025-12-28 14:16:23,54.14,88.0,Routine Check,,
2025-12-28 14:16:23,49.33,87.73,Routine Check,,
2025-12-28 14:16:24,46.58,87.22,Routine Check,,
2025-12-28 14:16:24,42.13,83.77,Routine Check,,
2025-12-28 14:16:27,37.74,80.97,WATER_SMART_EVENT,moisture too low on smart,1.0
2025-12-28 14:16:27,89.55,77.5,Routine Check,,
2025-12-28 14:16:28,87.95,76.07,Routine Check,,
2025-12-28 14:16:28,86.27,75.22,Routine Check,,
2025-12-28 14:16:29,82.31,70.3,Routine Check,,
2025-12-28 14:16:29,77.87,66.14,Routine Check,,
2025-12-28 14:16:30,73.69,65.95,Routine Check,,
2025-12-28 14:16:30,73.19,63.97,Routine Check,,
